30.08028424  1.66684260  2.08400245  12212.62001060  2  19994.90079977  0.58616363  2.50000000  2.70756159  3.47857940  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  0.55377326  1.92268497  10735.55974747  3  11177.26403886  0.45816153  10.33333333  13.24262313  7.38934613  0.66666667  0.40349277  0.56245931  0.02486677  0.12568693  0.13006165
30.08028424  4.84280320  2.33986704  14698.65413622  3  2960.81084901  0.34178335  12.66666667  13.42328232  1.98411056  0.66666667  0.69207272  0.67544615  0.00848763  0.04298513  0.01901580
30.08028424  4.57789232  1.95384464  11015.28477212  1  2914.93795860  1.00000000  5.00000000  5.00000000  2.17170832  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  4.17022503  2.21834053  13496.36531951  2  589.98763889  0.59610219  15.00000000  10.61588796  0.40244224  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  1.48589332  1.98827913  11327.53594674  2  19561.68138166  0.72357181  3.50000000  1.82828003  2.29801690  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  2.14348799  4.18969579  37330.48813563  0  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  1.09599487  2.64839803  17920.28424632  5  18208.08967098  0.37129620  6.20000000  7.59121204  3.56565135  0.50000000  0.85078196  0.63215794  0.01083947  0.02228580  0.17996230
30.08028424  6.05844012  2.31083964  14407.98932194  1  3433.02170917  1.00000000  6.00000000  6.00000000  3.06923382  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  1.61001658  1.74204603  9167.84127558  0  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  5.92337002  2.86026077  20268.45718843  2  5311.13202746  0.55181219  4.00000000  3.67809260  1.25520332  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  0.94050552  2.00846041  11512.05680305  1  6625.81772364  1.00000000  19.00000000  19.00000000  18.75837700  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  2.11558118  2.25760874  13880.64246116  0  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  4.70178366  8.70855112  120360.81864496  13  73540.95979801  0.16217684  11.15384615  10.22759080  3.66054268  0.32051282  0.29923673  0.27541049  0.00887321  0.02301163  0.02842422
30.08028424  4.48756688  4.51882653  42132.06600867  4  14485.95966014  0.41636648  6.00000000  11.29558826  5.57389284  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  4.04584146  2.13292853  12674.58558921  2  25438.72447610  0.69078466  23.50000000  12.07230996  19.73285983  1.00000000  1.00000000  1.00000000  0.09942776  0.29487498  1.10065962
30.08028424  1.88112258  11.21968930  180526.52108144  4  12768.13908488  0.42015186  5.75000000  11.62024807  5.05411936  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  5.28784531  3.14756291  23622.76637760  6  14440.17490924  0.31157356  5.50000000  4.27920047  1.05345826  0.26666667  0.37195988  0.31743530  0.00366646  0.01133586  0.01679099
30.08028424  0.11807779  2.25713180  13875.95087654  0  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  0.54642943  3.50315794  28035.43067352  3  48125.56300495  0.79481436  10.33333333  6.53089916  15.69080705  0.66666667  0.97396574  0.94369958  0.06005407  0.18868454  2.20401699
30.08028424  5.07163799  1.77142455  9416.46588305  2  8722.26829420  0.66576896  7.50000000  6.63631006  3.71929334  1.00000000  1.00000000  1.00000000  0.03408246  0.09346601  0.13986434
30.08028424  5.43186598  4.35098262  39656.23154458  3  5056.80440509  0.58039270  18.33333333  9.17212701  2.31548886  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  3.63894627  2.34667801  14767.17051709  4  37798.99404252  0.43682841  21.00000000  19.79453403  25.48754555  1.00000000  1.00000000  1.00000000  0.05375495  0.11441295  1.46527982
30.08028424  3.62677811  10.75280665  168657.87445315  12  182649.79122939  0.18954779  11.50000000  10.30079910  10.26211946  0.36363636  0.46667907  0.41551451  0.02693745  0.04670915  0.44714842
30.08028424  3.70897464  3.30147622  25497.92042593  7  50256.67059466  0.32602683  13.57142857  26.67314450  20.41112581  0.42857143  0.87741463  0.62326238  0.02164400  0.22323340  0.44973697
30.08028424  0.90952239  2.59873840  17385.68420945  1  867.03987032  1.00000000  19.00000000  19.00000000  2.45467978  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  5.00100381  5.58950625  59206.47397467  7  38500.67577219  0.26791765  10.28571429  12.63752553  7.40848535  0.38095238  0.66169774  0.53328225  0.01022059  0.01202258  0.21621209
30.08028424  2.59487072  20.36198561  468472.26664590  14  186323.16408725  0.14211544  8.57142857  9.94929227  9.94929227  0.15384615  0.31104991  0.24103546  0.01345287  0.04647377  0.31104991
30.08028424  5.27521379  2.41819388  15493.78314491  4  9320.37564202  0.95164012  7.50000000  6.01296147  1.90908088  0.33333333  0.62283665  0.33739723  0.00162679  0.00632797  0.00476481
30.08028424  2.99607527  2.00134845  11446.90343876  0  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  6.27713661  3.29782950  25452.87254061  3  11357.35966009  0.41618455  2.33333333  2.18113102  1.23667509  0.33333333  0.15782565  0.21774010  0.00226935  0.00025154  0.05659533
30.08028424  5.76242865  6.79256834  80877.20067153  5  51040.98886283  0.41650908  6.20000000  6.31389604  8.31342295  0.20000000  0.61995300  0.35564136  0.01010804  0.02835133  0.95635564
30.08028424  1.79552698  1.97638182  11219.28145761  1  13.13197672  1.00000000  2.00000000  2.00000000  0.00391347  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  0.42241659  2.31690338  14468.52839083  3  6292.36877931  0.49982462  7.66666667  11.37558938  3.57342404  1.00000000  1.00000000  1.00000000  0.01018728  0.01844620  0.09430252
30.08028424  2.44167020  1.77117367  9414.33220996  4  12851.89441384  0.45478964  7.25000000  10.80475092  4.73025331  0.66666667  0.41577548  0.49126495  0.01327378  0.04852448  0.06818308
30.08028424  4.00674555  1.73339228  9095.08277609  1  10.45280399  1.00000000  4.00000000  4.00000000  0.00623010  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  3.98539288  3.17452638  23947.37905455  3  13139.91970341  0.51451402  16.33333333  29.07044730  19.06957024  0.66666667  0.93048314  0.82767197  0.02642408  0.22830109  0.37140117
30.08028424  5.19872286  3.49486048  27929.26023127  4  26603.91263829  0.45975228  9.50000000  12.97569299  11.75922133  0.83333333  0.98511083  0.92350397  0.04414178  0.38252477  0.68594359
30.08028424  5.06338308  4.14566412  36704.74954968  6  38870.46545900  0.28152968  9.00000000  10.19822794  6.75813251  0.46666667  0.76581393  0.60350997  0.00863252  0.00537330  0.26142629
30.08028424  1.68611390  1.88168281  10371.60461935  1  7910.85606960  1.00000000  3.00000000  3.00000000  3.53628218  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  5.75211763  7.04064862  85654.84949438  5  21699.49384095  0.33850501  13.80000000  24.75134818  13.85516916  0.20000000  0.47725270  0.22925390  0.00686146  0.03601360  0.15085599
30.08028424  3.31040162  5.72750762  61562.57325688  7  105657.43737155  0.35712133  16.42857143  29.14833489  46.89352191  0.80952381  0.98751662  0.92132550  0.06048161  0.18708108  2.13401396
30.08028424  2.77099356  2.28041610  14105.68696329  2  12897.74194840  0.51069532  25.50000000  27.91321453  23.13278167  1.00000000  1.00000000  1.00000000  0.11068277  1.00000000  0.44772163
30.08028424  4.71293040  2.25514786  13856.44169957  4  7618.28245111  0.50882905  13.50000000  14.58301693  3.78448633  1.00000000  1.00000000  1.00000000  0.01060535  0.05436911  0.05191181
30.08028424  1.66714899  2.53872035  16747.71138846  3  22847.34861840  0.50451828  6.00000000  2.10261310  2.39823454  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  0.74957486  2.92847700  21047.40663858  3  44549.94477663  0.50210246  7.33333333  7.31219862  16.26266177  1.00000000  1.00000000  1.00000000  0.03072382  0.00991585  4.70551285
30.08028424  0.14218950  2.41777785  15489.51840097  0  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  3.50193655  10.84432544  170960.48907932  12  216555.99392732  0.15521832  12.66666667  19.40925775  22.92588477  0.39393939  0.62833570  0.50746362  0.03677303  0.09965957  0.88215367
30.08028424  1.64916160  5.36180419  55394.82620662  2  6145.84372000  0.90755954  1.50000000  1.95141973  0.77061335  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  5.99140101  1.73811971  9134.80284883  2  5762.67282475  0.69867626  7.50000000  6.55446143  2.42697497  1.00000000  1.00000000  1.00000000  0.02870695  0.14192093  0.05504053
30.08028424  6.02121668  7.77786947  100449.71867499  6  42660.47575566  0.37153029  3.50000000  6.30439366  4.58512590  0.13333333  0.29905516  0.26315116  0.00409328  0.00307549  0.10756345
30.08028424  5.96331344  2.10458560  12406.18452925  3  9041.03591434  0.34415571  5.66666667  5.53278496  2.49722955  0.33333333  0.27568897  0.30586227  0.01089743  0.03912603  0.07037674
30.08028424  1.21098847  2.97820957  21622.21059343  2  5894.23205481  0.53973421  4.50000000  3.51334494  1.33061478  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  4.25582143  6.20415258  69962.22866392  4  131295.20971268  0.94450069  15.25000000  41.26903233  184.57618148  0.16666667  0.96033317  0.33296604  0.02688550  0.26338396  1.67311817
30.08028424  3.89926253  40.57891746  1412057.60885236  42  1411202.19236313  0.06718392  7.11904762  8.40594265  8.40594265  0.08594657  0.13693868  0.11270392  0.00936633  0.01116835  0.13693868
30.08028424  5.90017728  2.02807128  11692.43129829  3  8962.61500628  0.90016295  6.00000000  4.05386417  1.81384601  1.00000000  1.00000000  1.00000000  0.00807360  0.05214957  0.03818861
30.08028424  4.45068071  1.94224779  10910.86299846  1  1999.21043497  1.00000000  4.00000000  4.00000000  1.19157306  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  3.18395860  3.50698282  28084.42295185  4  1856.38214807  0.70947233  9.25000000  21.60036469  1.36593791  0.33333333  0.45748278  0.33285396  0.00067632  0.00320870  0.00083410
30.08028424  4.14726256  2.80620483  19659.05654773  4  25326.27265597  0.58636152  15.50000000  14.38099366  12.40688233  0.83333333  0.98903258  0.96642385  0.04155499  0.58146620  0.47785203
30.08028424  3.35512766  1.74112186  9160.06069739  3  6979.70123248  0.56575427  11.33333333  18.80413015  6.55219119  0.66666667  0.27661904  0.53208965  0.00951462  0.02059576  0.02786531
30.08028424  4.24464312  2.10669704  12426.10499175  1  134.21791455  1.00000000  4.00000000  4.00000000  0.07999681  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
30.08028424  3.72785990  2.00278102  11460.01618105  4  9162.93326990  0.40820850  14.00000000  18.03253677  5.62851516  0.66666667  0.79172523  0.62280384  0.00694739  0.01585872  0.07163604
30.08028424  0.56836032  6.37357865  73044.08337632  6  139311.63985214  0.36285275  9.66666667  11.48122249  27.26828248  0.60000000  0.73327626  0.66241519  0.03512998  0.01984059  2.85141172
30.08028424  1.08707029  2.13192044  12665.00236109  3  10440.88820438  0.41800549  3.66666667  3.82909886  1.99586198  0.66666667  0.60764418  0.61474357  0.01128262  0.02522130  0.18357594
