1  62  84  1396.2483  6821.1866  69568.153
1  62  142  1396.2483  2959.8291  18010.49
2  123  174  1148.0549  1038.9257  8488.9911
2  168  174  773.83028  1038.9257  14130.658
7  63  133  2396.0495  9691.8124  5954.6342
7  63  148  2396.0495  66.437632  2090.2046
7  110  133  4623.2391  9691.8124  3475.4491
7  110  141  4623.2391  1430.5511  6750.9732
7  133  141  9691.8124  1430.5511  4572.5802
13  26  104  6130.375  4554.8478  15142.32
13  26  174  6130.375  10442.089  4042.9689
13  43  123  2013.0657  3775.28  546.72546
13  43  124  2013.0657  667.45798  40.669051
13  43  174  2013.0657  10442.089  5017.8223
13  54  104  2943.858  4554.8478  73499.757
13  54  123  2943.858  3775.28  47515.547
13  54  174  2943.858  10442.089  45199.19
13  64  123  4667.495  3775.28  1451.6515
13  64  174  4667.495  10442.089  13464.389
13  68  123  803.64838  3775.28  10825.253
13  88  104  5563.1234  4554.8478  3.2475401
13  88  124  5563.1234  667.45798  991.44559
13  104  124  4554.8478  667.45798  29.700965
13  104  160  4554.8478  1415.9852  407.45939
13  104  174  4554.8478  10442.089  1383.7532
13  123  124  3775.28  667.45798  2605.9482
13  123  160  3775.28  1415.9852  23662.502
13  123  174  3775.28  10442.089  8488.9911
13  123  185  3775.28  6341.549  17655.483
13  124  160  667.45798  1415.9852  13850.451
13  124  174  667.45798  10442.089  5994.7758
13  124  185  667.45798  6341.549  4663.9852
13  160  185  1415.9852  6341.549  1321.0313
13  168  174  24222.186  10442.089  14130.658
15  54  127  4862.4471  20576.277  51086.515
17  28  70  143.01146  6778.8777  57.118611
17  28  182  143.01146  1728.654  9090.8652
17  70  188  6778.8777  3122.4533  1321.8722
17  154  182  2495.5668  1728.654  25655.544
19  62  84  42706.584  1634.6515  69568.153
19  62  142  42706.584  3784.3275  18010.49
20  38  132  6872.2459  1850.0224  16192.803
22  23  54  22986.337  7279.3909  7150.7851
22  23  113  22986.337  1084.4319  56717.778
22  23  161  22986.337  6448.834  10883.658
22  54  113  7279.3909  1084.4319  8942.7213
22  54  161  7279.3909  6448.834  77950.422
22  113  161  1084.4319  6448.834  3027.8549
23  24  54  4859.6334  7150.7851  16147.075
23  24  161  4859.6334  10883.658  22844.914
23  41  47  1547.1717  14051.642  17731.216
23  41  54  1547.1717  7150.7851  57939.265
23  41  105  1547.1717  44999.065  3250.6026
23  41  161  1547.1717  10883.658  11031.712
23  47  54  14051.642  7150.7851  34719.116
23  47  103  14051.642  63.895545  6164.424
23  47  105  14051.642  44999.065  1936.39
23  47  113  14051.642  56717.778  3890.3907
23  47  161  14051.642  10883.658  58821.317
23  47  186  14051.642  9013.2861  1628.3433
23  54  105  7150.7851  44999.065  23325.23
23  54  113  7150.7851  56717.778  8942.7213
23  54  153  7150.7851  8736.0797  169323.13
23  54  161  7150.7851  10883.658  77950.422
23  105  161  44999.065  10883.658  101492.08
23  105  186  44999.065  9013.2861  9352.9168
23  113  161  56717.778  10883.658  3027.8549
23  153  161  8736.0797  10883.658  12279.465
23  161  186  10883.658  9013.2861  6437.5547
24  54  61  16147.075  1091.2847  3419.2184
24  54  77  16147.075  3641.8214  31529.421
24  54  80  16147.075  1663.9399  11770.065
24  54  161  16147.075  22844.914  77950.422
24  54  179  16147.075  8.0020321  356.19411
24  61  80  1091.2847  1663.9399  27.475323
24  77  161  3641.8214  22844.914  1962.3215
26  104  107  15142.32  185.83151  32168.847
26  104  132  15142.32  10510.613  1219.8114
26  104  158  15142.32  848.10773  3721.6213
26  104  174  15142.32  4042.9689  1383.7532
26  107  132  185.83151  10510.613  8201.4565
26  158  174  848.10773  4042.9689  4471.0503
27  34  65  8204.1192  28319.772  1441.3861
27  47  54  36493.746  5785.1927  34719.116
27  47  161  36493.746  17988.299  58821.317
27  54  130  5785.1927  41470.912  173248.05
27  54  161  5785.1927  17988.299  77950.422
27  65  130  28319.772  41470.912  1247.4644
27  65  162  28319.772  1203.649  1181.3763
27  65  175  28319.772  1511.0213  6335.8704
27  111  129  3834.2316  18927.372  1935.5596
27  111  130  3834.2316  41470.912  49709.586
27  118  162  16043.345  1203.649  2157.8368
27  129  130  18927.372  41470.912  10230.924
27  130  147  41470.912  3734.8493  6969.9237
27  130  161  41470.912  17988.299  6659.8123
30  74  91  2057.1701  2888.7352  276.11698
31  40  177  115.5285  27842.891  2525.6045
31  152  177  16807.836  27842.891  7959.977
33  84  131  3764.4498  2364.8089  3133.4312
33  84  163  3764.4498  163.11009  5346.7622
33  131  163  2364.8089  163.11009  1210.359
34  65  79  1441.3861  2147.4895  9918.6946
34  65  99  1441.3861  1058.8996  4658.1224
34  79  99  2147.4895  1058.8996  2562.1183
36  54  100  8611.1667  776.47454  1051.0885
36  54  127  8611.1667  3752.2784  51086.515
37  88  120  16719.239  508.62275  15861.803
37  88  157  16719.239  5596.6585  30551.954
37  88  164  16719.239  3779.3928  152271.59
37  120  164  508.62275  3779.3928  2116.9542
37  157  164  5596.6585  3779.3928  2390.8576
38  88  104  9159.9381  5610.9185  3.2475401
38  88  132  9159.9381  16192.803  15.144405
38  88  157  9159.9381  445.84624  30551.954
38  104  132  5610.9185  16192.803  1219.8114
38  104  157  5610.9185  445.84624  333.35146
38  132  157  16192.803  445.84624  8387.8911
40  54  84  9278.2373  7979.4039  13015.129
41  47  54  17731.216  57939.265  34719.116
41  47  105  17731.216  3250.6026  1936.39
41  47  138  17731.216  13422.694  3901.8316
41  47  161  17731.216  11031.712  58821.317
41  54  105  57939.265  3250.6026  23325.23
41  54  138  57939.265  13422.694  5281.2405
41  54  161  57939.265  11031.712  77950.422
41  54  173  57939.265  734.77559  23514.93
41  105  138  3250.6026  13422.694  35426.612
41  105  161  3250.6026  11031.712  101492.08
41  105  173  3250.6026  734.77559  2061.4501
41  138  161  13422.694  11031.712  14406.068
41  161  173  11031.712  734.77559  477.01865
42  54  130  7392.0533  5505.6886  173248.05
43  123  124  546.72546  40.669051  2605.9482
43  123  174  546.72546  5017.8223  8488.9911
43  124  174  40.669051  5017.8223  5994.7758
45  97  139  19909.129  24497.501  1558.7481
45  97  149  19909.129  143.31421  23525.386
45  139  149  24497.501  143.31421  6104.4931
47  54  77  34719.116  19804.34  31529.421
47  54  105  34719.116  1936.39  23325.23
47  54  113  34719.116  3890.3907  8942.7213
47  54  138  34719.116  3901.8316  5281.2405
47  54  161  34719.116  58821.317  77950.422
47  54  174  34719.116  17413.237  45199.19
47  77  161  19804.34  58821.317  1962.3215
47  105  138  1936.39  3901.8316  35426.612
47  105  161  1936.39  58821.317  101492.08
47  105  186  1936.39  1628.3433  9352.9168
47  113  161  3890.3907  58821.317  3027.8549
47  138  161  3901.8316  58821.317  14406.068
47  161  186  58821.317  1628.3433  6437.5547
49  50  90  4697.6129  1065.0599  24587.523
50  51  90  2258.1097  24587.523  3272.5138
53  54  123  127548.9  3601.6422  47515.547
54  58  86  3865.9257  22343.91  1690.3651
54  58  153  3865.9257  169323.13  18909.271
54  58  166  3865.9257  2068.7969  860.71118
54  61  80  3419.2184  11770.065  27.475323
54  61  169  3419.2184  433.20974  4624.9549
54  76  161  158966.96  77950.422  13174.106
54  77  123  31529.421  47515.547  20677.112
54  77  125  31529.421  25471.573  832.30934
54  77  161  31529.421  77950.422  1962.3215
54  80  101  11770.065  35762.892  2740.8777
54  86  114  22343.91  31035.069  285.171
54  86  153  22343.91  169323.13  24503.027
54  104  164  73499.757  7636.9544  4569.664
54  104  174  73499.757  45199.19  1383.7532
54  105  125  23325.23  25471.573  7419.3475
54  105  130  23325.23  173248.05  92750.645
54  105  138  23325.23  5281.2405  35426.612
54  105  161  23325.23  77950.422  101492.08
54  105  173  23325.23  23514.93  2061.4501
54  113  161  8942.7213  77950.422  3027.8549
54  114  153  31035.069  169323.13  8045.5637
54  123  153  47515.547  169323.13  7532.4689
54  123  166  47515.547  2068.7969  457.50098
54  123  174  47515.547  45199.19  8488.9911
54  123  176  47515.547  62558.165  1774.5382
54  125  161  25471.573  77950.422  21.753658
54  127  153  51086.515  169323.13  5719.2233
54  127  171  51086.515  8228.6146  3575.8497
54  130  161  173248.05  77950.422  6659.8123
54  138  161  5281.2405  77950.422  14406.068
54  153  161  169323.13  77950.422  12279.465
54  153  166  169323.13  2068.7969  3057.0389
54  153  171  169323.13  8228.6146  167.25037
54  161  169  77950.422  433.20974  7332.0187
54  161  173  77950.422  23514.93  477.01865
54  164  174  7636.9544  45199.19  8660.5871
55  82  90  469.47436  2.6578902  1029.0369
55  82  108  469.47436  8490.4828  8962.9059
55  90  108  2.6578902  8490.4828  22178.389
57  72  161  146.79378  1549.5002  1222.904
57  72  178  146.79378  10.624695  81.346523
58  86  153  1690.3651  18909.271  24503.027
58  153  166  18909.271  860.71118  3057.0389
59  126  138  1529.6599  447.95234  7971.8042
59  138  161  447.95234  5002.089  14406.068
62  84  110  69568.153  7215.9633  21213.174
62  84  149  69568.153  414.20091  8088.537
62  110  142  7215.9633  18010.49  13723.346
62  110  149  7215.9633  414.20091  10940.278
62  142  149  18010.49  414.20091  6659.5135
