132.73522254  2.41354261  0.37278363  29.45152367  1  111.98049727  1.00000000  2.00000000  2.00000000  3.40392116  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
132.73522254  5.09567464  0.31030503  24.29161287  2  32.32230136  0.61387616  39.00000000  24.20574497  6.69029474  1.00000000  1.00000000  1.00000000  0.00173707  0.00079718  0.08015420
132.73522254  3.61258726  0.83044087  68.28923407  0  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
132.73522254  2.56357402  0.39486201  31.28568824  1  27.02086273  1.00000000  56.00000000  56.00000000  22.99822628  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
132.73522254  3.38504695  0.54582328  43.95241561  1  39.24542757  1.00000000  1.00000000  1.00000000  0.59648039  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
132.73522254  2.53876180  0.32152851  25.21497548  0  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
132.73522254  4.37876098  0.32009631  25.09705678  0  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
132.73522254  0.72979302  12.23347031  1150.81429589  13  1032.64394784  0.16859192  17.46153846  16.12857873  13.54316920  0.38461538  0.51766611  0.44564293  0.00425581  0.00943286  0.40388882
132.73522254  2.41102625  0.45560433  36.35760981  1  5.71600468  1.00000000  2.00000000  2.00000000  0.17375195  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
132.73522254  1.93393577  0.53122661  42.71908104  1  23.93887439  1.00000000  16.00000000  16.00000000  5.82144519  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
132.73522254  2.44842518  2.26948833  196.24673658  3  11.95848989  0.43740671  22.66666667  9.50731779  0.46621669  1.00000000  1.00000000  1.00000000  0.00100214  0.00367946  0.00216191
132.73522254  4.83184331  0.44320104  35.31904129  1  0.25611452  1.00000000  8.00000000  8.00000000  0.03114091  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000  0.00000000
132.73522254  5.03581808  0.78363880  64.25394828  2  82.06613235  0.80107089  65.50000000  68.99190078  48.41574282  1.00000000  1.00000000  1.00000000  0.02147174  0.45332842  0.26620817
