1  597  739  23.873802  8.4484996  4.4153118
7  14  77  85.328833  22.911241  237.85133
7  14  296  85.328833  51.170518  148.68836
7  14  478  85.328833  313.31816  17.467736
7  14  684  85.328833  151.43287  598.44463
7  14  739  85.328833  44.306988  5.9946658
7  14  751  85.328833  9.1921786  160.07593
7  77  478  22.911241  313.31816  9.9363219
7  77  684  22.911241  151.43287  0.53649459
7  90  296  14.353745  51.170518  52.223829
7  90  751  14.353745  9.1921786  29.240438
7  296  367  51.170518  194.36216  9.1252597
7  296  478  51.170518  313.31816  7.7153872
7  296  480  51.170518  33.6334  57.40885
7  296  684  51.170518  151.43287  909.42425
7  296  739  51.170518  44.306988  10.391248
7  296  751  51.170518  9.1921786  21.426987
7  367  523  194.36216  33.805987  25.965048
7  367  684  194.36216  151.43287  61.848989
7  367  751  194.36216  9.1921786  57.513017
7  478  523  313.31816  33.805987  31.545057
7  478  684  313.31816  151.43287  12.984721
7  480  684  33.6334  151.43287  103.49526
7  480  739  33.6334  44.306988  5.921882
7  523  684  33.805987  151.43287  16.56021
7  523  739  33.805987  44.306988  2.6946531
7  589  684  77.115415  151.43287  52.97797
7  612  751  1.7124568  9.1921786  262.86346
7  684  739  151.43287  44.306988  256.85184
7  684  751  151.43287  9.1921786  120.06444
7  739  751  44.306988  9.1921786  14.851161
10  335  431  0.84844064  5.7949284  3.090334
10  335  742  0.84844064  5.3151208  39.185725
10  431  742  5.7949284  5.3151208  20.38554
12  162  739  9.1923115  72.873821  2510.8269
14  77  478  237.85133  17.467736  9.9363219
14  77  684  237.85133  598.44463  0.53649459
14  98  167  45.934509  27.235351  1.5343505
14  98  296  45.934509  148.68836  411.72568
14  98  593  45.934509  259.84972  166.46413
14  98  684  45.934509  598.44463  1.4454529
14  98  739  45.934509  5.9946658  279.61351
14  167  593  27.235351  259.84972  22.882812
14  167  739  27.235351  5.9946658  109.04794
14  219  684  25.019839  598.44463  5.8229422
14  296  478  148.68836  17.467736  7.7153872
14  296  593  148.68836  259.84972  363.51404
14  296  684  148.68836  598.44463  909.42425
14  296  739  148.68836  5.9946658  10.391248
14  296  751  148.68836  160.07593  21.426987
14  478  684  17.467736  598.44463  12.984721
14  593  684  259.84972  598.44463  319.43204
14  593  739  259.84972  5.9946658  0.59403091
14  684  739  598.44463  5.9946658  256.85184
14  684  751  598.44463  160.07593  120.06444
14  739  751  5.9946658  160.07593  14.851161
30  597  739  153.86723  338.68386  4.4153118
34  335  791  241.0093  10.784479  221.93035
40  296  684  3.2769081  22.200044  909.42425
46  763  813  40.480693  2.2713424  38.135928
47  95  791  31.809285  155.99242  414.01752
47  141  277  3.865181  150.39536  5.4338561
47  141  287  3.865181  1215.3219  0.36816978
47  141  739  3.865181  88.941541  8.7706053
47  141  762  3.865181  4.5157424  92.457201
47  141  791  3.865181  155.99242  68.265808
47  167  739  8.2737398  88.941541  109.04794
47  167  791  8.2737398  155.99242  38.95156
47  277  537  150.39536  0.0089070378  6.1401037
47  277  791  150.39536  155.99242  78.792879
47  287  819  1215.3219  0.36210544  31.105987
47  458  537  106.53281  0.0089070378  6.8876492
47  458  739  106.53281  88.941541  54.326925
47  458  791  106.53281  155.99242  110.29519
47  537  739  0.0089070378  88.941541  97.716342
47  537  791  0.0089070378  155.99242  29.300956
47  739  791  88.941541  155.99242  318.52073
49  162  167  11.948456  226.82464  5538.6488
50  462  524  70.370266  627.78476  19.630897
50  462  809  70.370266  131.92108  0.55171894
50  620  809  44.207727  131.92108  36.961723
52  128  218  7.6883397  22.10506  214.77797
52  128  681  7.6883397  102.31117  88.10649
68  162  597  90.434955  0.003683436  86.0433
68  162  739  90.434955  0.60133913  2510.8269
68  162  763  90.434955  1.2166874  97.869124
68  162  791  90.434955  0.012916865  650.54267
68  597  739  0.003683436  0.60133913  4.4153118
68  739  763  0.60133913  1.2166874  156.38674
68  739  791  0.60133913  0.012916865  318.52073
68  763  791  1.2166874  0.012916865  107.11105
70  296  619  3.0931043  389.60538  12.348141
77  396  478  9.2265336  9.9363219  131.34386
77  396  540  9.2265336  11.702225  9.6589731
77  396  684  9.2265336  0.53649459  45.418464
77  478  684  9.9363219  0.53649459  12.984721
90  98  167  17.531834  20.535418  1.5343505
90  98  230  17.531834  24.026623  29.275483
90  98  296  17.531834  52.223829  411.72568
90  98  425  17.531834  23.405836  12.762868
90  98  462  17.531834  27.744269  0.3083257
90  98  593  17.531834  149.00962  166.46413
90  98  619  17.531834  159.96493  41.912566
90  134  593  85.456401  149.00962  0.42488221
90  167  593  20.535418  149.00962  22.882812
90  230  778  24.026623  152.72289  83.117897
90  296  593  52.223829  149.00962  363.51404
90  296  619  52.223829  159.96493  12.348141
90  296  751  52.223829  29.240438  21.426987
90  296  778  52.223829  152.72289  2.2561243
90  425  462  23.405836  27.744269  31.58471
90  462  593  27.744269  149.00962  47.574892
90  593  619  149.00962  159.96493  32.651091
90  593  778  149.00962  152.72289  0.73693383
90  619  778  159.96493  152.72289  58.868206
95  162  536  51.470491  449.77567  20.044204
95  162  655  51.470491  118.8439  62.49748
95  162  763  51.470491  20.752281  97.869124
95  162  791  51.470491  414.01752  650.54267
95  655  791  118.8439  414.01752  528.16948
95  763  791  20.752281  414.01752  107.11105
98  162  167  2.8340077  1.5343505  5538.6488
98  162  296  2.8340077  411.72568  222.91564
98  162  335  2.8340077  16.430789  189.29517
98  162  374  2.8340077  27.362382  560.53861
98  162  462  2.8340077  0.3083257  0.08537072
98  162  500  2.8340077  1.4529137  3.8449789
98  162  601  2.8340077  58.754277  1.8582377
98  162  619  2.8340077  41.912566  66.804099
98  162  650  2.8340077  114.77252  36.702292
98  162  684  2.8340077  1.4454529  362.46385
98  162  739  2.8340077  279.61351  2510.8269
98  167  374  1.5343505  27.362382  149.28841
98  167  593  1.5343505  166.46413  22.882812
98  167  650  1.5343505  114.77252  91.950746
98  167  739  1.5343505  279.61351  109.04794
98  203  296  131.49289  411.72568  1.6294616
98  203  583  131.49289  14.50652  91.751082
98  203  593  131.49289  166.46413  25.419846
98  230  500  29.275483  1.4529137  2.8110006
98  296  335  411.72568  16.430789  166.92574
98  296  367  411.72568  0.07615497  9.1252597
98  296  529  411.72568  54.221556  1.5399821
98  296  593  411.72568  166.46413  363.51404
98  296  619  411.72568  41.912566  12.348141
98  296  684  411.72568  1.4454529  909.42425
98  296  739  411.72568  279.61351  10.391248
98  335  374  16.430789  27.362382  0.00049243064
98  335  425  16.430789  12.762868  39.240801
