3  164  333  598.56928  6577.4002  4185.5999
4  31  161  3378.721  6403.5916  7178.6846
4  161  284  6403.5916  1297.8365  482.8398
5  14  161  1888.0414  48.723837  403.42162
5  14  306  1888.0414  4659.952  7169.0137
5  31  161  256.50019  48.723837  7178.6846
5  161  306  48.723837  4659.952  522.44798
5  205  264  12936.064  4066.4852  516.05568
6  64  245  2801.766  12839.408  7083.6765
6  116  129  1299.935  2686.7147  3035.7358
6  129  210  2686.7147  407.93795  69.216183
6  129  300  2686.7147  78619.33  936.82198
6  161  292  461.07059  7451.0665  586.77702
6  184  292  684.16925  7451.0665  4422.8761
6  245  300  12839.408  78619.33  13.778442
7  27  161  4421.4615  1597.5895  1278.1216
7  125  161  4796.0269  1597.5895  1049393.2
7  127  160  158.60771  78.36353  1022.9106
14  152  161  19.618679  403.42162  4628.4702
14  161  306  403.42162  7169.0137  522.44798
15  161  261  1627.5883  3381.7369  30000.601
18  116  129  496.37049  4714.7878  3035.7358
19  113  251  2483.5754  2299.0141  3958.4064
19  132  277  705.31648  826.78266  529.1439
19  138  251  300.24939  2299.0141  303.17616
19  204  297  46321.334  5026.7817  196.37884
19  251  305  2299.0141  5375.0068  1075.7146
21  36  335  1071.4248  47.718351  3879.4881
21  176  245  8186.8853  22940.173  9712.2791
24  45  71  86.211729  3362.0348  204.51583
25  31  125  46.31269  1247.5286  5371.9588
27  31  161  6223.0476  1278.1216  7178.6846
27  31  374  6223.0476  299.08504  35975.625
27  161  284  1278.1216  14.751893  482.8398
27  161  374  1278.1216  299.08504  8930.4974
29  45  107  6324.3512  11668.706  12874.024
29  45  311  6324.3512  500.85646  2027.0315
29  107  311  11668.706  500.85646  7330.406
30  34  281  463.84025  25902.21  10762.272
30  34  348  463.84025  13945.508  19508.415
30  281  348  25902.21  13945.508  2554.0379
31  32  125  1196.0732  5371.9588  634.70959
31  32  212  1196.0732  6472.4219  11.594258
31  32  374  1196.0732  35975.625  0.24345838
31  125  161  5371.9588  7178.6846  1049393.2
31  125  307  5371.9588  446.65586  35.464087
31  134  161  2199.7441  7178.6846  38442.691
31  161  374  7178.6846  35975.625  8930.4974
32  125  235  634.70959  7993.6099  331.10136
34  76  89  60275.6  2633.4962  1042.6538
34  76  281  60275.6  10762.272  6100.2895
34  76  352  60275.6  17113.052  625.27863
34  89  348  2633.4962  19508.415  5187.2015
34  89  352  2633.4962  17113.052  12208.109
34  281  348  10762.272  19508.415  2554.0379
39  49  214  5629.3153  38547.373  0.087327074
39  97  214  1612.0435  38547.373  43914.637
39  161  214  4663.1062  38547.373  23857.049
39  161  352  4663.1062  50.602957  1365.3074
45  107  198  12874.024  3745.8535  629.74944
45  107  311  12874.024  2027.0315  7330.406
47  180  222  11947.487  1514.1574  8160.5115
47  180  366  11947.487  1500.3563  3806.3511
47  184  222  24677.672  1514.1574  330.45121
47  184  292  24677.672  2456.3319  4422.8761
47  184  366  24677.672  1500.3563  1790.6475
47  222  359  1514.1574  622.154  6106.0141
47  292  366  2456.3319  1500.3563  6204.5095
47  359  366  622.154  1500.3563  3189.7089
55  122  139  5941.8399  8079.9294  198.73883
57  130  184  1356.9736  17001.898  15140.599
57  184  366  17001.898  2799.7879  1790.6475
61  74  366  3.0576779  1395.6197  22550.407
61  130  180  568.54701  687.3195  4899.7821
61  180  366  687.3195  1395.6197  3806.3511
64  176  245  5900.4384  7083.6765  9712.2791
70  172  231  535.56991  2155.5068  3793.6899
75  172  231  24958.808  711.85292  3793.6899
75  172  273  24958.808  19686.922  7708.9636
76  89  143  1042.6538  44844.082  3804.1587
76  89  352  1042.6538  625.27863  12208.109
76  143  281  44844.082  6100.2895  2834.0614
76  143  287  44844.082  3383.7729  673.80194
76  143  352  44844.082  625.27863  972.3693
76  161  352  2.5153167  625.27863  1365.3074
78  115  162  1043.4285  2700.6952  284.05082
78  115  324  1043.4285  3425.7916  2936.2776
78  172  175  956.58248  994.05952  4706.0991
78  200  324  6880.8656  3425.7916  1657.2589
88  259  313  494.1924  240.36411  3420.8066
89  143  348  3804.1587  5187.2015  11326.316
89  143  352  3804.1587  12208.109  972.3693
92  250  287  3046.1215  23244.357  7298.1638
92  287  351  23244.357  1441.135  11056.018
106  128  165  6511.6297  6412.6348  879.59581
109  125  161  4392.4187  4070.9203  1049393.2
109  134  161  433.66958  4070.9203  38442.691
113  161  214  548.33858  1155.2829  23857.049
125  161  235  1049393.2  331.10136  5.934719
125  161  284  1049393.2  325.46589  482.8398
125  161  345  1049393.2  10429.181  137840.55
128  165  353  879.59581  15644.481  2587.1515
130  180  222  4899.7821  4552.7942  8160.5115
130  184  222  15140.599  4552.7942  330.45121
130  184  292  15140.599  2163.6455  4422.8761
130  202  326  2260.0291  409.84935  1639.9802
134  161  181  38442.691  71.925486  6485.9942
134  161  228  38442.691  2476.9682  20604.046
134  161  345  38442.691  5673.8841  137840.55
134  228  345  2476.9682  5673.8841  325.19025
143  281  348  2834.0614  11326.316  2554.0379
143  287  348  673.80194  11326.316  1386.2739
147  180  366  132.25569  88.357887  3806.3511
161  228  345  20604.046  137840.55  325.19025
161  261  308  30000.601  11691.924  3337.0251
161  308  347  11691.924  15181.373  270.34811
169  260  270  114.40868  3690.4664  117.91635
172  231  247  3793.6899  11729.409  1414.3495
172  247  273  11729.409  7708.9636  1.5026501
172  273  321  7708.9636  219.2774  660.93476
173  244  331  52.41219  2545.7038  62.683056
176  245  300  9712.2791  4599.9146  13.778442
180  222  257  8160.5115  486.27669  534.30583
180  257  366  486.27669  3806.3511  30.607409
182  196  308  6914.1114  2558.9887  1114.7745
182  215  308  3259.8627  2558.9887  1745.3449
184  292  366  4422.8761  1790.6475  6204.5095
193  321  332  66.914069  2144.1565  9960.5734
196  261  308  2801.0622  1114.7745  3337.0251
202  227  269  967.43979  7875.3596  8882.993
202  274  326  5188.0074  1639.9802  4.1703323
205  265  332  141.73818  185.03631  1166.0815
215  261  308  1982.0685  1745.3449  3337.0251
240  332  358  13742.581  9772.6424  16249.168
256  358  367  6296.66  1101.3238  715.38923
275  359  366  1131.9106  2719.1218  3189.7089
287  334  348  1112.3084  1386.2739  445.90518
287  334  351  1112.3084  11056.018  254.97035
308  346  347  9241.2834  270.34811  4276.3253
334  342  368  2758.7102  1845.0587  6330.0956
